,id,name,picture_url,host_id,host_since,host_response_rate,host_acceptance_rate,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,availability_90,review_scores_rating,calculated_host_listings_count,reviews_per_month,Hotel room,Private room,Shared room,host_since_interval,5 to 10,less than 5,Lprice,bathrooms_cislo,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,neighborhood_overview_1,host_location_1,host_about_1,host_is_superhost_t,host_has_profile_pic_t,host_identity_verified_t,has_availability_t,instant_bookable_t,price_range
8703,1004282540087224585,Rental unit in Praha 1 · ★4.82 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1004282540087224585/original/8c62f57c-11b2-4360-9dfd-e9f01849135f.jpeg,122811538,2017-03-27,100.0,96.0,Praha 1,50.0806297,14.4308984,Entire home/apt,4, bath,2.0,1342.0,2,365,43,4.82,24,5.89,False,False,False,5 to 10,True,False,7.201916317531627,1.0,False,False,True,False,True,True,True,True,True,True,False,1000-1500
8704,1004295928521272312,Rental unit in Praha 3 · ★5.0 · 2 bedrooms · 5 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1004295928521272312/original/9e8ba69a-1b01-4c1d-8cce-f23c8305bace.jpeg,5463516,2013-03-14,100.0,100.0,Praha 3,50.07978,14.4493,Entire home/apt,6, bath,5.0,1844.0,1,365,72,5.0,86,5.63,False,False,False, more than 10,False,False,7.519692404116539,1.0,False,False,True,True,True,True,False,True,True,True,False,1500-2000
8705,1004308809156686440,Rental unit in Praha 1 · ★New · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/hosting/Hosting-1004308809156686440/original/587e8561-9b75-4576-8013-b3aa45950f12.jpeg,542268374,2023-10-17,100.0,100.0,Praha 1,50.0775233,14.4299154,Entire home/apt,2, bath,1.0,4257.0,1,365,86,5.0,1,1.09,False,False,False,less than 5,False,True,8.356319965828153,1.0,False,False,True,False,True,True,False,True,True,True,False,>3000
8706,1004329987276384261,Rental unit in Praha 1 · ★3.83 · 2 bedrooms · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1004329987276384261/original/33968406-8f14-405f-865f-394c7c768a40.jpeg,5463516,2013-03-14,100.0,100.0,Praha 1,50.07799591168112,14.428823216394004,Entire home/apt,4, bath,2.0,2540.0,2,30,29,3.83,86,3.21,False,False,False, more than 10,False,False,7.8399193600125825,1.0,False,False,True,True,True,True,False,True,True,True,True,2500-3000
8708,1004377710968765238,Rental unit in Praha 1 · ★New · 1 bedroom · 3 beds · 1.5 baths,https://a0.muscache.com/pictures/miso/Hosting-1004377710968765238/original/78c1bf51-40fb-4fc3-b903-8677b330d11e.jpeg,276641146,2019-07-16,100.0,100.0,Praha 1,50.0910764,14.4194836,Entire home/apt,6, baths,3.0,3632.0,3,28,80,5.0,13,0.81,False,False,False,less than 5,False,True,8.197538739721184,1.5,False,False,True,False,True,False,False,True,True,True,False,>3000
8710,1004799908268420083,Rental unit in Praha 10 · ★5.0 · 2 bedrooms · 3 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1004799908268420083/original/6e01af88-8789-4710-b052-7b2aea89db47.jpeg,542369346,2023-10-18,100.0,100.0,Praha 10,50.07081909999999,14.4499931,Entire home/apt,6, bath,3.0,1595.0,2,90,31,5.0,1,3.1,False,False,False,less than 5,False,True,7.374629015218945,1.0,False,False,True,False,False,True,False,True,True,True,True,1500-2000
8712,1004824604544998191,Rental unit in Praha 1 · ★5.0 · 3 bedrooms · 5 beds · 2 baths,https://a0.muscache.com/pictures/miso/Hosting-1004824604544998191/original/3ac6a0df-dbc7-4048-9727-d6812f53fbc2.png,541232038,2023-10-10,100.0,100.0,Praha 1,50.07940307930168,14.417905535728313,Entire home/apt,8, baths,5.0,5297.0,2,365,59,5.0,1,2.37,False,False,False,less than 5,False,True,8.574895901544526,2.0,False,False,True,False,False,False,False,True,True,True,True,>3000
8714,1004927126169157967,Rental unit in Praha 10 · ★New · Studio · 1 bed · 1 bath,https://a0.muscache.com/pictures/hosting/Hosting-1004927126169157967/original/6ee89ca6-2c76-423d-85df-87e0da9b99ce.jpeg,89328976,2016-08-11,90.0,82.0,Praha 10,50.08306629455964,14.483281826371574,Entire home/apt,2, bath,1.0,2421.0,3,90,26,5.0,1,1.87,False,False,False,5 to 10,True,False,7.791935956938058,1.0,False,False,True,True,True,True,False,True,True,True,False,2000-2500
8715,1004937482658023214,Rental unit in Praha 3 · ★New · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/72d08837-64f3-4cc8-a8e0-c422eea5e08a.jpg,312979402,2019-11-28,100.0,98.0,Praha 3,50.08405900582415,14.448170246974088,Entire home/apt,3, bath,2.0,2173.0,3,730,88,5.0,4,2.1166666666666667,False,False,False,less than 5,False,True,7.6838639802564295,1.0,False,False,True,False,True,False,False,True,True,True,False,2000-2500
8716,1004954883526628633,Rental unit in Praha 3 · ★New · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1004954883526628633/original/af6ed065-96f8-4b30-871b-4d3a0adc4bb4.jpeg,524615702,2023-07-09,100.0,100.0,Praha 3,50.08191,14.44882,Entire home/apt,2, bath,1.0,1189.0,3,730,84,5.0,5,2.3633333333333333,False,False,False,less than 5,False,True,7.080867896690782,1.0,False,False,True,False,False,False,True,False,True,True,True,1000-1500
8717,1005006520215130167,Rental unit in Praha 5 · ★5.0 · Studio · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1005006520215130167/original/85ecc3f3-5c53-4bb4-97cb-de46404abe3b.jpeg,523424457,2023-07-03,100.0,99.0,Praha 5,50.07213821647274,14.397391503376191,Entire home/apt,2, bath,1.0,1881.0,2,90,0,5.0,12,2.61,False,False,False,less than 5,False,True,7.53955882930103,1.0,False,False,True,False,False,False,True,True,True,True,True,1500-2000
8718,1005516273066072757,Guesthouse in Praha 1 · ★New · Studio · 4 beds · 1 shared bath,https://a0.muscache.com/pictures/hosting/Hosting-1005516273066072757/original/b1ff1d3a-8a2a-4160-92ea-b887600a0f2d.jpeg,352888485,2020-07-01,100.0,85.0,Praha 1,50.07861,14.42749,Shared room,8, shared bath,4.0,729.0,1,365,59,4.266666666666667,3,2.65,False,False,True,less than 5,False,True,6.591673732008658,1.0,False,False,True,False,True,False,False,True,True,True,False,500-1000
8723,1006283077353156171,Rental unit in Praha 10 · ★4.83 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1006283077353156171/original/729a206d-7cfa-4ea3-a9c9-03794ae927e5.jpeg,230761134,2018-12-15,100.0,83.0,Praha 10,50.0739709,14.4567358,Entire home/apt,2, bath,2.0,1750.0,2,365,81,4.83,1,4.39,False,False,False,5 to 10,True,False,7.4673710669175595,1.0,False,True,False,False,True,False,False,True,True,True,False,1500-2000
8724,1006416997934056286,Rental unit in Praha 2 · ★New · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1006416997934056286/original/d8aea798-8a9d-43c0-89c2-c34b2230269e.jpeg,158524278,2017-11-13,100.0,100.0,Praha 2,50.07506229135097,14.423569710197606,Entire home/apt,2, bath,1.0,2200.0,1,365,83,4.886666666666667,2,3.26,False,False,False,5 to 10,True,False,7.696212639346407,1.0,False,True,False,False,True,False,False,True,True,False,False,2000-2500
8725,1006889171909534352,Guesthouse in Praha 15 · ★New · 1 bedroom · 6 beds · 1.5 baths,https://a0.muscache.com/pictures/hosting/Hosting-1006889171909534352/original/b8176d7a-bd04-406b-b00d-5f5105603b49.jpeg,541476331,2023-10-12,100.0,88.0,Praha 10,50.06615,14.51002,Entire home/apt,2, baths,6.0,1293.0,2,7,0,4.943333333333333,4,2.13,False,False,False,less than 5,False,True,7.164720378771857,1.5,False,False,True,False,True,False,False,True,True,True,True,1000-1500
8727,1007049646628941130,Rental unit in Praha 3 · ★New · 1 bedroom · 6 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1007049646628941130/original/70b5d306-a2ea-4af7-910b-478f36a6411e.jpeg,538824480,2023-09-25,100.0,100.0,Praha 3,50.08719059429955,14.450331567255304,Entire home/apt,6, bath,6.0,3221.0,2,31,74,5.0,3,1.0,False,False,False,less than 5,False,True,8.0774471493312,1.0,False,False,True,True,False,False,False,False,True,True,False,>3000
8728,1007202857690173939,Rental unit in Praha 1 · ★New · 1 bedroom · 8 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1007202857690173939/original/02975781-6861-4243-a917-0db79d8f9134.jpeg,52431987,2015-12-27,100.0,100.0,Praha 1,50.08618138291961,14.41664839082098,Entire home/apt,10, bath,8.0,9301.0,1,365,0,5.0,82,1.63,False,False,False,5 to 10,True,False,9.137877200242468,1.0,False,False,True,False,True,True,True,True,True,True,True,>3000
8730,1007806541388945578,Rental unit in Praha 2 · ★5.0 · 1 bedroom · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1007806541388945578/original/ab137248-ad66-4b38-859c-099087585d6f.jpeg,533071862,2023-08-21,100.0,100.0,Praha 2,50.06793341549488,14.438992167597942,Entire home/apt,2, bath,4.5,2086.0,1,1125,80,5.0,5,2.26,False,False,False,less than 5,False,True,7.643003635560718,1.0,False,False,True,False,True,False,False,True,True,True,True,2000-2500
8731,1007824147285598326,Rental unit in Praha 1 · ★4.20 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1007824147285598326/original/1d71de4c-a4dd-402d-9594-d41581469de9.jpeg,525693856,2023-07-14,99.0,100.0,Praha 1,50.0776687,14.4231291,Entire home/apt,2, bath,1.0,1614.0,1,365,38,4.2,7,2.63,False,False,False,less than 5,False,True,7.3864708488298945,1.0,False,False,True,False,False,False,False,True,True,True,True,1500-2000
8732,1007836871117941683,Rental unit in Praha 1 · ★4.86 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1007836871117941683/original/fc60010b-f8f0-4128-b0bb-3a0cbe3247ff.jpeg,525693856,2023-07-14,99.0,100.0,Praha 1,50.078630300735945,14.422908341513638,Entire home/apt,2, bath,1.0,1614.0,1,365,33,4.86,7,3.56,False,False,False,less than 5,False,True,7.3864708488298945,1.0,False,False,True,False,False,False,False,True,True,True,True,1500-2000
8733,1007843529299077664,Rental unit in Praha 1 · ★4.67 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1007843529299077664/original/e807d132-65ba-4a34-b30e-74ecd967cebc.jpeg,525693856,2023-07-14,99.0,100.0,Praha 2,50.07670878262215,14.422906738465343,Entire home/apt,2, bath,1.0,1586.0,1,365,37,4.67,7,3.1,False,False,False,less than 5,False,True,7.368970402194793,1.0,False,False,True,False,False,False,False,True,True,True,True,1500-2000
8734,1007846711470632432,Rental unit in Praha 1 · ★4.86 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1007846711470632432/original/10f367fc-0597-4421-8ff8-9468fa215ccc.jpeg,525693856,2023-07-14,99.0,100.0,Praha 1,50.0776687,14.4231291,Entire home/apt,2, bath,1.0,1557.0,1,365,30,4.86,7,3.62,False,False,False,less than 5,False,True,7.350516171833998,1.0,False,False,True,False,False,False,False,True,True,True,True,1500-2000
8735,1007857496146007427,Rental unit in Praha 2 · ★4.75 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1007857496146007427/original/d3f8e080-3d4d-41e7-9b44-cb1b92ebce62.jpeg,533071862,2023-08-21,100.0,100.0,Praha 2,50.06790100397904,14.438730701230984,Entire home/apt,2, bath,1.0,2086.0,1,1125,74,4.75,5,2.5,False,False,False,less than 5,False,True,7.643003635560718,1.0,False,False,True,False,True,False,False,True,True,True,True,2000-2500
8736,1007869526104228653,Rental unit in Praha 2 · ★5.0 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1007869526104228653/original/609953af-da52-4625-896e-c0fdd06e4004.jpeg,533071862,2023-08-21,100.0,100.0,Praha 2,50.06801261148318,14.438831235057048,Entire home/apt,2, bath,1.0,2086.0,1,1125,76,5.0,5,2.78,False,False,False,less than 5,False,True,7.643003635560718,1.0,False,False,True,False,True,False,False,True,True,True,True,2000-2500
8738,1007881061951439753,Rental unit in Praha 2 · ★5.0 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1007881061951439753/original/a1394c8a-bd84-444f-bed4-ef12a2bb4629.jpeg,533071862,2023-08-21,100.0,100.0,Praha 2,50.06801949808468,14.438595200663736,Entire home/apt,2, bath,1.0,2086.0,1,1125,83,5.0,5,3.0,False,False,False,less than 5,False,True,7.643003635560718,1.0,False,False,True,False,True,False,False,True,True,True,True,2000-2500
8740,1008013949593808392,Rental unit in Praha 1 · ★4.88 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1008013949593808392/original/ff6993b1-6c10-40d9-b419-0e413600d594.jpeg,48253119,2015-11-05,100.0,100.0,Praha 1,50.0903066,14.4270793,Entire home/apt,3, bath,1.0,1597.0,2,365,69,4.88,43,4.8,False,False,False,5 to 10,True,False,7.3758821482150125,1.0,False,False,True,False,True,True,False,True,True,True,True,1500-2000
8742,1008477618553048389,Serviced apartment in Praha 1 · ★5.0 · 2 bedrooms · 2 beds · 2 baths,https://a0.muscache.com/pictures/miso/Hosting-1008477618553048389/original/91fdb46f-1ed4-4646-b52f-cb56c169526a.jpeg,3736234,2012-10-02,100.0,99.0,Praha 1,50.08057264997169,14.414316351334174,Entire home/apt,8, baths,2.0,4827.0,1,365,67,5.0,62,3.95,False,False,False, more than 10,False,False,8.481980435660493,2.0,False,False,True,True,True,True,True,True,True,True,True,>3000
8749,1008622257394991158,Rental unit in Praha 8 · ★5.0 · Studio · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1008622257394991158/original/2abb1064-e822-44fa-aadf-47fd84c9cbb1.jpeg,543110299,2023-10-23,100.0,100.0,Praha 8,50.0957577,14.4500993,Entire home/apt,2, bath,1.0,2071.0,1,365,82,5.0,1,7.36,False,False,False,less than 5,False,True,7.635786861395585,1.0,False,False,True,True,False,False,False,True,True,True,True,2000-2500
8750,1008637196706560481,Rental unit in Praha 1 · ★New · 1 bedroom · 3 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1008637196706560481/original/253383fc-6919-45bc-b873-a6432a2055e4.jpeg,543113120,2023-10-23,88.0,100.0,Praha 1,50.0919038,14.4358888,Entire home/apt,3, bath,3.0,2759.0,1,30,0,5.0,3,5.555,False,False,False,less than 5,False,True,7.922623574217286,1.0,False,False,True,False,False,False,False,True,True,True,False,2500-3000
8751,1008736567228165841,Condo in Praha 4 · ★5.0 · 2 bedrooms · 1 bed · 1.5 baths,https://a0.muscache.com/pictures/2fe6ebe5-45ae-4087-b3f9-45d5747c1ef7.jpg,199393516,2018-07-02,100.0,75.0,Praha 4,50.03652,14.42251,Entire home/apt,5, baths,1.0,2153.0,1,99,66,5.0,1,3.75,False,False,False,5 to 10,True,False,7.674617497364363,1.5,False,True,False,True,True,False,False,True,True,True,False,2000-2500
8752,1008788896868036222,Rental unit in Praha 7 · ★New · 1 bedroom · 3 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1008788896868036222/original/e5b84d8c-8a06-4e88-a4d2-64c00d759ae6.jpeg,486783380,2022-11-07,100.0,98.0,Praha 7,50.1005864019688,14.419200666373058,Entire home/apt,4, bath,3.0,3043.0,2,365,8,5.0,2,2.0,False,False,False,less than 5,False,True,8.02059914989697,1.0,False,False,True,False,False,False,True,True,True,True,False,>3000
8753,1009135881111879564,Rental unit in Praha 1 · ★4.73 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1009135881111879564/original/ba6ac209-487b-4fb8-802c-43908fc0d9dc.jpeg,48253119,2015-11-05,100.0,100.0,Praha 1,50.08624,14.43469,Entire home/apt,3, bath,2.0,1934.0,2,365,59,4.73,43,6.6,False,False,False,5 to 10,True,False,7.56734567601324,1.0,False,False,True,False,True,True,False,True,True,True,True,1500-2000
8754,1009163268895787292,Rental unit in Praha 1 · ★4.67 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1009163268895787292/original/42045c9d-7e32-46a2-9ffe-3509487a8aaf.jpeg,48253119,2015-11-05,100.0,100.0,Praha 1,50.0864775308297,14.433451239762595,Entire home/apt,2, bath,1.0,1513.0,2,365,63,4.67,43,3.4,False,False,False,5 to 10,True,False,7.321849713788356,1.0,False,False,True,False,True,True,False,True,True,True,True,1500-2000
8755,1009178626328542577,Rental unit in Praha 5 · ★New · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1009178626328542577/original/db830107-8042-4643-b12b-276fa98a50a7.jpeg,530885799,2023-08-09,100.0,100.0,Praha 5,50.07095045019893,14.39898548391128,Entire home/apt,2, bath,1.0,2571.0,2,365,83,4.585,9,2.4699999999999998,False,False,False,less than 5,False,True,7.852050207265889,1.0,False,False,True,False,True,True,False,True,True,True,True,2500-3000
8756,1009203312161845416,Rental unit in Praha 2 · ★New · 2 bedrooms · 5 beds · 3 baths,https://a0.muscache.com/pictures/hosting/Hosting-1009203312161845416/original/9508ba5f-23b7-4e37-a244-fa7d1345ba37.jpeg,267890837,2019-06-11,100.0,100.0,Praha 2,50.0765604,14.4242319,Entire home/apt,10, baths,5.0,7286.0,2,365,45,4.5,3,1.54,False,False,False,less than 5,False,True,8.89370997756851,3.0,False,False,True,False,True,True,False,True,True,True,True,>3000
8757,1009286275299445162,Rental unit in Praha 2 · ★New · Studio · 3 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1009286275299445162/original/5895285d-625f-4efe-8384-1f4144777dda.jpeg,37031759,2015-06-29,98.0,100.0,Praha 2,50.07645361745593,14.440029763885017,Entire home/apt,4, bath,3.0,1366.0,2,365,72,4.0,53,1.25,False,False,False,5 to 10,True,False,7.2196420401307355,1.0,False,False,True,True,True,True,False,True,True,True,True,1000-1500
8758,1009296579171500365,Rental unit in Praha 2 · ★New · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1009296579171500365/original/bef2d815-96a6-4820-a99d-6739cc855173.jpeg,475444944,2022-08-17,100.0,68.0,Praha 2,50.0629209,14.4242168,Entire home/apt,2, bath,1.0,2950.0,1,365,86,4.5,9,2.58,False,False,False,less than 5,False,True,7.989560449333865,1.0,False,True,False,False,False,False,False,True,True,True,False,2500-3000
8759,1009371390710619121,Condo in Praha 3 · ★5.0 · 2 bedrooms · 4 beds · 2 baths,https://a0.muscache.com/pictures/miso/Hosting-1009371390710619121/original/4a72ae8e-603c-40c4-beee-b67d6694b3bd.jpeg,542533527,2023-10-19,100.0,100.0,Praha 3,50.0847288,14.4507327,Entire home/apt,7, baths,4.0,2675.0,1,365,62,5.0,4,3.91,False,False,False,less than 5,False,True,7.891704659330107,2.0,False,False,True,True,True,True,False,True,True,True,True,2500-3000
8760,1009372436072334966,Condo in Praha 3 · ★4.67 · 1 bedroom · 4 beds · 1.5 baths,https://a0.muscache.com/pictures/miso/Hosting-1009372436072334966/original/fd291a96-c854-47bf-8393-7adc0b7200d8.jpeg,542533527,2023-10-19,100.0,100.0,Praha 3,50.0847288,14.4507327,Entire home/apt,7, baths,4.0,2122.0,1,365,79,4.67,4,2.31,False,False,False,less than 5,False,True,7.660114319173928,1.5,False,False,True,True,True,True,False,True,True,True,True,2000-2500
8761,1009372595549232676,Condo in Praha 3 · ★5.0 · 1 bedroom · 4 beds · 1.5 baths,https://a0.muscache.com/pictures/miso/Hosting-1009372595549232676/original/7a5a9fe0-f2a7-457c-a47f-9ee873385ffa.jpeg,542533527,2023-10-19,100.0,100.0,Praha 3,50.0847288,14.4507327,Entire home/apt,7, baths,4.0,2415.0,1,365,80,5.0,4,3.26,False,False,False,less than 5,False,True,7.789454566086673,1.5,False,False,True,True,True,True,False,True,True,True,True,2000-2500
8762,1009819371150693910,Rental unit in Praha 3 · ★New · 1 bedroom · 2 beds · 1.5 baths,https://a0.muscache.com/pictures/miso/Hosting-1009819371150693910/original/e3c7a7fc-6e43-4990-8086-e4f09ce41c6a.jpeg,291717849,2019-09-04,100.0,100.0,Praha 3,50.0834349,14.4531143,Entire home/apt,4, baths,2.0,750.0,2,365,18,4.5,2,1.9149999999999998,False,False,False,less than 5,False,True,6.620073206530356,1.5,False,False,True,False,True,False,False,True,True,True,True,500-1000
8763,1009854912593463837,Guesthouse in Praha 6 · ★New · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-973016142023383626/original/44bf9744-9a3a-44e7-a642-e335ed76fe7e.jpeg,276010670,2019-07-14,100.0,98.0,Praha 6,50.1137791,14.3876162,Private room,2, bath,2.0,957.0,1,365,81,4.0,9,0.57,False,True,False,less than 5,False,True,6.863803391452954,1.0,False,False,True,False,False,False,False,True,True,True,True,500-1000
8764,1009863469437843131,Rental unit in Praha 3 · ★New · 2 bedrooms · 3 beds · 1 bath,https://a0.muscache.com/pictures/hosting/Hosting-1009863469437843131/original/aba2fdf6-d791-4f76-9477-266972c7434f.jpeg,82321277,2016-07-07,100.0,57.0,Praha 3,50.0762128,14.4512471,Entire home/apt,5, bath,3.0,1818.0,6,150,10,5.0,1,1.0,False,False,False,5 to 10,True,False,7.505492274737424,1.0,False,False,True,True,True,False,False,True,True,True,False,1500-2000
